minor_group,minor_group_name,TOT_EMP,economic_value,automation_susceptibility,enhanced_automation_risk,is_potentially_at_risk,is_currently_at_risk,estimated_zapier_apps,zapier_apps_per_worker,at_risk_soc_codes,potential_econ_value_at_risk,current_econ_value_at_risk,minor_potential_index,minor_iceberg_index,automation_gap,weighted_iceberg_index,state
152,152,220.0,23126000.0,50.95362137102903,38.21521602827177,1,0,0.0,0.0,152051,14691000.0,0.0,63.52590158263427,0.0,63.52590158263427,0.0,South Dakota
171,171,440.0,36364000.0,44.271162198238365,33.20337164867877,2,0,0.0,0.0,"171011,171012",19870400.0,0.0,54.64305356946431,0.0,54.64305356946431,0.0,South Dakota
172,172,3610.0,324341000.0,49.64483179381294,37.23362384535971,4,0,0.0,0.0,"172071,172072,172141,172199",109877400.0,0.0,33.877123151251304,0.0,33.877123151251304,0.0,South Dakota
173,173,1900.0,100703300.0,45.94447171332041,34.4583537849903,2,0,0.0,0.0,"173012,173023",14035500.0,0.0,13.93747771920086,0.0,13.93747771920086,0.0,South Dakota
191,191,1850.0,122712500.0,45.7562292551998,34.31717194139984,2,0,0.0,0.0,"191012,191029",17723700.0,0.0,14.443271875318326,0.0,14.443271875318326,0.0,South Dakota
192,192,490.0,36576100.0,48.68640065875117,36.51480049406338,3,0,0.0,0.0,"192021,192042,192043",15477500.0,0.0,42.31588386952135,0.0,42.31588386952135,0.0,South Dakota
193,193,530.0,41541700.0,34.291589684730816,25.718692263548117,1,0,0.0,0.0,193099,5511100.0,0.0,13.266428672875689,0.0,13.266428672875689,0.0,South Dakota
194,194,1430.0,64767000.0,41.290857041469785,30.96814278110234,1,0,0.0,0.0,194031,3465700.0,0.0,5.351027529451727,0.0,5.351027529451727,0.0,South Dakota
195,195,170.0,12838400.0,40.63602941176471,30.477022058823533,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
211,211,7270.0,358004300.0,31.474317070720733,23.605737803040554,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
212,212,190.0,9727600.0,34.622957516339866,25.967218137254903,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
231,231,1400.0,71708000.0,36.6537748957851,27.49033117183882,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
232,232,730.0,42597400.0,34.27203406615172,25.70402554961379,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
251,251,2960.0,209196700.0,29.72580224684621,22.294351685134654,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
252,252,13540.0,670706300.0,29.581981995696832,22.186486496772623,1,0,0.0,0.0,252023,2001600.0,0.0,0.29843166822795614,0.0,0.29843166822795614,0.0,South Dakota
253,253,2310.0,81318800.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
254,254,1060.0,46766000.0,43.75117220801364,32.81337915601023,1,0,0.0,0.0,254013,2228400.0,0.0,4.765000213830561,0.0,4.765000213830561,0.0,South Dakota
259,259,5630.0,187766100.0,35.72851307189543,26.79638480392157,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
271,271,1530.0,68489700.0,42.63441522925591,31.97581142194193,1,0,0.0,0.0,271021,7924500.0,0.0,11.570352914379827,0.0,11.570352914379827,0.0,South Dakota
272,272,1560.0,69737000.0,30.891790381960664,23.1688427864705,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
273,273,1220.0,62117500.0,35.793153720895205,26.844865290671407,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
274,274,420.0,16825200.0,38.0933443709179,28.570008278188425,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
291,291,23470.0,2152562600.0,21.283078807126063,15.96230910534455,1,0,0.0,0.0,291129,3464000.0,0.0,0.1609244720687798,0.0,0.1609244720687798,0.0,South Dakota
292,292,10410.0,531602000.0,25.688511123226892,19.266383342420177,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
299,299,540.0,30460600.0,30.29593329960977,22.72194997470733,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
311,311,9870.0,354504100.0,31.968098350451296,23.97607376283847,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
312,312,480.0,22582600.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
319,319,3830.0,159381800.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
331,331,460.0,34369500.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
332,332,470.0,25135600.0,36.705882352941174,27.52941176470588,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
333,333,3410.0,195938200.0,36.9929032847957,27.744677463596773,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
339,339,2480.0,89240500.0,38.08510193850268,28.563826453877006,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
351,351,3010.0,122452400.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
352,352,9660.0,301730700.0,21.41968954248366,16.064767156862747,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
353,353,24980.0,725415200.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
359,359,3930.0,107674000.0,39.49509803921569,29.621323529411764,1,0,0.0,0.0,359021,35067800.0,0.0,32.5684937868009,0.0,32.5684937868009,0.0,South Dakota
371,371,920.0,44499800.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
372,372,12080.0,395082800.0,29.467748210395268,22.100811157796453,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
373,373,3460.0,126497200.0,48.492647058823536,36.369485294117645,2,0,0.0,0.0,"373011,373013",99827200.0,0.0,78.91652937772535,0.0,78.91652937772535,0.0,South Dakota
391,391,580.0,26817700.0,37.43355119825708,28.07516339869281,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
392,392,930.0,29800300.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,1685200.0,0.0,5.654976627752069,0.0,5.654976627752069,0.0,South Dakota
393,393,2280.0,64531500.0,42.81231325863679,32.1092349439776,1,0,0.0,0.0,393011,5328000.0,0.0,8.256432904860416,0.0,8.256432904860416,0.0,South Dakota
394,394,290.0,12859600.0,34.50980392156863,25.88235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
395,395,1110.0,45566100.0,35.5359477124183,26.65196078431373,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
396,396,60.0,1682400.0,49.08823529411765,36.81617647058824,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
397,397,350.0,12061000.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
399,399,5660.0,184424600.0,26.261029411764703,19.69577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
411,411,4290.0,291190600.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
412,412,29070.0,1014643600.0,33.86560825622628,25.399206192169707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
413,413,3580.0,240550600.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,36018300.0,0.0,14.973273814324303,0.0,14.973273814324303,0.0,South Dakota
414,414,6880.0,610460700.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
419,419,800.0,50628400.0,35.676176828119566,26.757132621089678,1,0,0.0,0.0,419031,3807200.0,0.0,7.519890022200978,0.0,7.519890022200978,0.0,South Dakota
431,431,1880.0,109416000.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
433,433,14730.0,604292600.0,32.88177848909625,24.66133386682219,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
434,434,20360.0,771099900.0,34.25468780969184,25.691015857268876,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
435,435,6620.0,311807400.0,30.73625777205246,23.052193329039348,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
436,436,8340.0,342011200.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
439,439,3670.0,133534600.0,38.85905348876952,29.14429011657713,1,0,0.0,0.0,439071,2066000.0,0.0,1.5471645551040702,0.0,1.5471645551040702,0.0,South Dakota
451,451,50.0,3025000.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
452,452,930.0,36177700.0,42.75010212418301,32.06257659313726,1,0,0.0,0.0,452041,15003300.0,0.0,41.471127241366915,0.0,41.471127241366915,0.0,South Dakota
454,454,660.0,25122600.0,40.63051470588236,30.472886029411775,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
471,471,2220.0,159906600.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
472,472,18600.0,898128900.0,33.60295927431478,25.202219455736078,2,0,0.0,0.0,"472011,472061",75413500.0,0.0,8.396734588988284,0.0,8.396734588988284,0.0,South Dakota
473,473,840.0,27379000.0,36.97488010355658,27.73116007766743,1,0,0.0,0.0,473015,4580800.0,0.0,16.73107125899412,0.0,16.73107125899412,0.0,South Dakota
474,474,2530.0,120382800.0,35.17750155617803,26.383126167133522,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
475,475,390.0,23239200.0,41.502042483660134,31.126531862745104,1,0,0.0,0.0,475081,1184100.0,0.0,5.095270060931529,0.0,5.095270060931529,0.0,South Dakota
491,491,1520.0,117997600.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
492,492,1400.0,84361600.0,37.62452199216906,28.21839149412679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
493,493,6820.0,367253100.0,33.582539804966274,25.186904853724705,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
499,499,9450.0,516722600.0,38.42749302712537,28.820619770344035,1,0,0.0,0.0,499044,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
511,511,1880.0,130584800.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
512,512,6310.0,245848200.0,40.624836601307194,30.4686274509804,1,0,0.0,0.0,512031,20910000.0,0.0,8.50524836057372,0.0,8.50524836057372,0.0,South Dakota
513,513,4490.0,179253300.0,30.122630211504895,22.591972658628674,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
514,514,6360.0,288969100.0,37.63166067444143,28.223745505831072,3,0,0.0,0.0,"514021,514033,514081",18264300.0,0.0,6.320502780401088,0.0,6.320502780401088,0.0,South Dakota
515,515,710.0,28480300.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
516,516,1100.0,36425800.0,31.50802139037433,23.631016042780743,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
517,517,1330.0,50932500.0,42.321195144724555,31.740896358543417,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
518,518,1430.0,79623400.0,31.10335356364768,23.32751517273576,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
519,519,7430.0,336769000.0,42.90675727921236,32.180067959409264,8,0,0.0,0.0,"519011,519022,519031,519032,519041,519191,519192,519196",69678200.0,0.0,20.69020604628098,0.0,20.69020604628098,0.0,South Dakota
531,531,1130.0,73766400.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
532,532,500.0,34646500.0,34.23028817587641,25.672716131907308,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
533,533,13720.0,661207900.0,25.015890427655133,18.76191782074135,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
534,534,220.0,13900000.0,22.885504201680675,17.164128151260506,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
536,536,840.0,31817600.0,34.1577818627451,25.618336397058826,1,0,0.0,0.0,536051,6506100.0,0.0,20.44811676556371,0.0,20.44811676556371,0.0,South Dakota
537,537,20800.0,746328000.0,31.553467683369647,23.66510076252723,1,0,0.0,0.0,537064,44792800.0,0.0,6.001757940208595,0.0,6.001757940208595,0.0,South Dakota
111,111,76720.0,9871634400.0,37.9489755662539,28.461731674690423,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
112,112,19540.0,2804632800.0,43.30127720067601,32.475957900507005,1,0,0.0,0.0,112021,1106576000.0,0.0,39.45528983330723,0.0,39.45528983330723,0.0,Tennessee
113,113,56480.0,7605746500.0,35.60425584169499,26.703191881271245,1,0,0.0,0.0,113021,1562124000.0,0.0,20.538733443193248,0.0,20.538733443193248,0.0,Tennessee
119,119,65050.0,6364375100.0,36.48467278733348,27.363504590500114,2,0,0.0,0.0,"119041,119121",415634000.0,0.0,6.530633306009887,0.0,6.530633306009887,0.0,Tennessee
131,131,122200.0,8901559400.0,37.343760036197075,28.007820027147805,1,0,0.0,0.0,131111,899274600.0,0.0,10.102438905255184,0.0,10.102438905255184,0.0,Tennessee
132,132,53290.0,4322126600.0,34.42229821433558,25.81672366075168,1,0,0.0,0.0,132099,209418200.0,0.0,4.845258350368543,0.0,4.845258350368543,0.0,Tennessee
151,151,71310.0,6443194500.0,67.78917017768813,50.8418776332661,13,2,0.0,0.0,"151211,151212,151221,151232,151241,151242,151243,151244,151251,151252,151253,151254,151255",5343145100.0,2073645600.0,82.92695649650184,32.18350152242028,50.743454974081565,1.1616214311859794,Tennessee
152,152,4920.0,447306800.0,53.791375860297464,40.3435318952231,4,0,0.0,0.0,"152031,152041,152051,152099",405638500.0,0.0,90.68462630123217,0.0,90.68462630123217,0.0,Tennessee
171,171,3260.0,293239900.0,44.271162198238365,33.20337164867877,2,0,0.0,0.0,"171011,171012",221565100.0,0.0,75.55762363852942,0.0,75.55762363852942,0.0,Tennessee
172,172,24330.0,2340037800.0,50.17953470648864,37.634651029866475,8,0,0.0,0.0,"172011,172031,172061,172071,172072,172141,172161,172199",1070161700.0,0.0,45.73266722443544,0.0,45.73266722443544,0.0,Tennessee
173,173,14650.0,858988900.0,46.63399119128947,34.975493393467104,3,0,0.0,0.0,"173012,173023,173028",194920000.0,0.0,22.69179496964396,0.0,22.69179496964396,0.0,Tennessee
191,191,6120.0,606565300.0,44.931471547424735,33.69860366056856,2,0,0.0,0.0,"191012,191029",37924000.0,0.0,6.252253467186468,0.0,6.252253467186468,0.0,Tennessee
192,192,3030.0,259197400.0,50.84324569070641,38.132434268029805,4,0,0.0,0.0,"192012,192021,192042,192099",80891600.0,0.0,31.20849206049135,0.0,31.20849206049135,0.0,Tennessee
193,193,2740.0,229692400.0,36.97962589223426,27.734719419175697,2,0,0.0,0.0,"193011,193099",39567200.0,0.0,17.226168562825762,0.0,17.226168562825762,0.0,Tennessee
194,194,5280.0,293925600.0,40.69742434852729,30.523068261395473,1,0,0.0,0.0,194031,81420000.0,0.0,27.700887571548716,0.0,27.700887571548716,0.0,Tennessee
195,195,3470.0,257063500.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
211,211,41120.0,2083483300.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
212,212,1110.0,56414200.0,35.44987673431945,26.587407550739595,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
231,231,10750.0,1603108300.0,35.48325264488999,26.61243948366748,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
232,232,7180.0,404157100.0,34.834406153033605,26.125804614775205,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
251,251,24130.0,2070673500.0,29.983534409969877,22.487650807477408,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
252,252,80870.0,4527598200.0,27.37623339872817,20.53217504904613,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
253,253,13560.0,595722700.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
254,254,3820.0,199034800.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,8531000.0,0.0,4.286185129434652,0.0,4.286185129434652,0.0,Tennessee
259,259,31430.0,1190296800.0,34.41799428104575,25.813495710784316,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
271,271,12210.0,592642000.0,43.11327830646367,32.33495872984776,2,0,0.0,0.0,"271021,271027",57017000.0,0.0,9.620816614414773,0.0,9.620816614414773,0.0,Tennessee
272,272,10950.0,595135000.0,29.499202568869134,22.12440192665185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
273,273,9210.0,558088800.0,35.81390329663298,26.86042747247474,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
274,274,4890.0,245871500.0,38.47574765727339,28.85681074295504,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
291,291,128890.0,13925819600.0,21.06854259171683,15.801406943787624,1,0,0.0,0.0,291129,25302200.0,0.0,0.18169271703045758,0.0,0.18169271703045758,0.0,Tennessee
292,292,72920.0,3656437600.0,27.698740654228704,20.774055490671532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
299,299,3540.0,232170100.0,28.884981933805467,21.6637364503541,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
311,311,56730.0,1811592300.0,35.77386788048553,26.830400910364148,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
312,312,4560.0,262777800.0,29.173348147612852,21.880011110709642,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
319,319,36920.0,1464605200.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
331,331,10050.0,672298000.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
332,332,5570.0,260545600.0,38.636877828054295,28.977658371040725,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
333,333,23460.0,1250551400.0,37.867126540224724,28.40034490516855,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
339,339,35220.0,1316448300.0,37.1723763368984,27.879282252673796,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
351,351,29590.0,1254697400.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
352,352,85460.0,2586798200.0,23.842933006535954,17.882199754901965,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
353,353,146230.0,4120837500.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
359,359,31880.0,900119900.0,38.611111111111114,28.958333333333332,1,0,0.0,0.0,359021,206353000.0,0.0,22.92505698407512,0.0,22.92505698407512,0.0,Tennessee
371,371,6050.0,294304100.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
372,372,59740.0,1912872400.0,31.090598739495796,23.31794905462185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
373,373,17480.0,657114100.0,45.359272875817,34.01945465686275,2,0,0.0,0.0,"373011,373013",626732500.0,0.0,95.37651071556675,0.0,95.37651071556675,0.0,Tennessee
391,391,3380.0,162162200.0,31.176470588235293,23.38235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
392,392,7500.0,232502200.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,13664000.0,0.0,5.876933637617192,0.0,5.876933637617192,0.0,Tennessee
393,393,9680.0,251944500.0,38.73688845196198,29.052666338971488,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
394,394,1810.0,72981200.0,34.14869281045752,25.61151960784314,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
395,395,8110.0,305253100.0,32.498039215686276,24.373529411764707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
396,396,590.0,18256500.0,40.50113122171946,30.375848416289596,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
397,397,1240.0,49910000.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
399,399,23380.0,729588600.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
411,411,29670.0,1653453200.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
412,412,165570.0,5195650200.0,33.46436326145931,25.098272446094487,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
413,413,37170.0,2520133400.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,1230755400.0,0.0,48.83691474427504,0.0,48.83691474427504,0.0,Tennessee
414,414,28890.0,2174424500.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
419,419,8120.0,506792600.0,36.32259760690102,27.241948205175767,1,0,0.0,0.0,419031,134312600.0,0.0,26.502478528692013,0.0,26.502478528692013,0.0,Tennessee
431,431,50660.0,3384594600.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
432,432,800.0,26704000.0,42.944815805109926,32.208611853832444,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
433,433,73930.0,3263152400.0,31.52360188512133,23.642701413840996,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
434,434,125200.0,4885585200.0,34.111669408790966,25.583752056593227,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
435,435,56130.0,2650284800.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
436,436,62010.0,2621224100.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
439,439,75220.0,2959881400.0,41.20540250801454,30.9040518810109,2,0,0.0,0.0,"439071,439111",81298500.0,0.0,2.746680998772451,0.0,2.746680998772451,0.0,Tennessee
451,451,260.0,20103200.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
452,452,4130.0,143690800.0,41.89767156862745,31.42325367647059,1,0,0.0,0.0,452041,15071500.0,0.0,10.488841317606973,0.0,10.488841317606973,0.0,Tennessee
454,454,1090.0,44701100.0,39.59426219205632,29.695696644042236,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
471,471,15280.0,1085949600.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
472,472,93160.0,4546483800.0,32.41387559540133,24.310406696551,2,0,0.0,0.0,"472011,472061",1061192500.0,0.0,23.340949768698174,0.0,23.340949768698174,0.0,Tennessee
473,473,5190.0,199556800.0,36.829775849733835,27.622331887300373,1,0,0.0,0.0,473015,42499300.0,0.0,21.296843805873817,0.0,21.296843805873817,0.0,Tennessee
474,474,6420.0,342437100.0,35.44879201680672,26.586594012605044,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
475,475,1970.0,105496100.0,40.21614428599724,30.162108214497923,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
491,491,12200.0,881816000.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
492,492,10130.0,570448100.0,43.35789241113584,32.51841930835189,3,0,0.0,0.0,"492091,492092,492093",31495000.0,0.0,5.521098238384877,0.0,5.521098238384877,0.0,Tennessee
493,493,43150.0,2256106800.0,33.86214191163286,25.396606433724646,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
499,499,74880.0,3781704000.0,39.07770483193277,29.308278623949583,2,0,0.0,0.0,"499044,499096",66036500.0,0.0,1.746210174037947,0.0,1.746210174037947,0.0,Tennessee
511,511,18430.0,1210298100.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
512,512,60530.0,2551092600.0,38.10527544351074,28.578956582633054,1,0,0.0,0.0,512031,26337300.0,0.0,1.0323929441055961,0.0,1.0323929441055961,0.0,Tennessee
513,513,18760.0,711741300.0,30.852195225916454,23.139146419437342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
514,514,53670.0,2398192700.0,37.38132157697375,28.035991182730314,4,0,0.0,0.0,"514021,514033,514081,514191",301760600.0,0.0,12.58283373141783,0.0,12.58283373141783,0.0,Tennessee
515,515,5910.0,243100600.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
516,516,11320.0,363894800.0,41.797199940582296,31.34789995543672,3,0,0.0,0.0,"516061,516062,516093",41847600.0,0.0,11.499917008981717,0.0,11.499917008981717,0.0,Tennessee
517,517,5840.0,212912200.0,41.04878618113912,30.78658963585434,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
518,518,5460.0,347684200.0,32.24813021497155,24.18609766122866,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
519,519,84930.0,3657025200.0,44.02997580895152,33.02248185671364,11,0,0.0,0.0,"519011,519022,519031,519032,519041,519083,519151,519191,519192,519196,519198",871496800.0,0.0,23.830757305145177,0.0,23.830757305145177,0.0,Tennessee
531,531,18970.0,1234593200.0,35.17565359477125,26.381740196078432,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee
